# BBN prediction of the primordial abundances of Helium4 as a function of
# 1)the baryon density $\Omega_b h^2$ and 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
#
# $\Delta N=0$ is the number of extra relativistic species (which mimic decoupled neutrinos).
# If $\Delta N=0$, then $N_{eff} = 3.0440$ #
# because of QED effects and Incomplete Neurino decoupling (arXiv:2008.01074).
#
# Computation performed with PRIMAT (by Cyril Pitrou 2018-2024 http://www2.iap.fr/users/pitrou/primat.htm)
# Details on arXiv:1801.08023 and update arXiv:2011.11320
# Last update 20/09/2024 (notably including the LUNA rate for the d(p,g)He3 reaction)
#
# Neutron Decay rate $\tau_n$ is 878.4s, following Particle Data Group 2024
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
#
# He4 is given as the density ratio of He4 density to all baryon density (YHe) as used by class
# To convert from/to more traditional BBN quantities, note that
# f_He = n_He/n_H = (YHe/m_He)/((1-YHe)/m_H)
# and
# Y_p^BBN = 4 n_He/n_B ~= 4 n_He/(4n_He + n_H) = 4 f_He/(4 f_He + 1)
# Note that this means that YHe from class coincides roughly with Y_p from primat
# which is NOT the same as the Y_p from PArthENoPE (which is instead Y_p^BBN)
#
# Format:
# First line must contain (num_ombh2,num_DeltaN), other lines must
# contain (ombh2,DeltaN,YHe). bBank lines and lines starting with # are neglected

52 25
2.380000000000000171e-02 1.500000000000000000e+00 2.643989999999999951e-01
2.400000000000000050e-02 1.500000000000000000e+00 2.644779999999999909e-01
2.500000000000000139e-02 1.500000000000000000e+00 2.648630000000000151e-01
2.599999999999999881e-02 1.500000000000000000e+00 2.652300000000000213e-01
2.699999999999999969e-02 1.500000000000000000e+00 2.655810000000000115e-01
2.800000000000000058e-02 1.500000000000000000e+00 2.659179999999999877e-01
2.900000000000000147e-02 1.500000000000000000e+00 2.662399999999999767e-01
2.999999999999999889e-02 1.500000000000000000e+00 2.665509999999999824e-01
3.099999999999999978e-02 1.500000000000000000e+00 2.668499999999999761e-01
3.200000000000000067e-02 1.500000000000000000e+00 2.671379999999999866e-01
3.300000000000000155e-02 1.500000000000000000e+00 2.674159999999999870e-01
3.400000000000000244e-02 1.500000000000000000e+00 2.676839999999999775e-01
3.500000000000000333e-02 1.500000000000000000e+00 2.679440000000000155e-01
3.599999999999999728e-02 1.500000000000000000e+00 2.681959999999999900e-01
3.699999999999999817e-02 1.500000000000000000e+00 2.684400000000000119e-01
3.799999999999999906e-02 1.500000000000000000e+00 2.686769999999999992e-01
3.899999999999999994e-02 1.500000000000000000e+00 2.689070000000000071e-01
4.000000000000000083e-02 1.500000000000000000e+00 2.691310000000000091e-01
5.000000000000000104e-03 2.000000000000000000e+00 2.496700000000000030e-01
6.000000000000000125e-03 2.000000000000000000e+00 2.530729999999999924e-01
7.000000000000000146e-03 2.000000000000000000e+00 2.555839999999999779e-01
8.000000000000000167e-03 2.000000000000000000e+00 2.575489999999999724e-01
8.999999999999999320e-03 2.000000000000000000e+00 2.591519999999999935e-01
1.000000000000000021e-02 2.000000000000000000e+00 2.604989999999999806e-01
1.099999999999999936e-02 2.000000000000000000e+00 2.616589999999999749e-01
1.200000000000000025e-02 2.000000000000000000e+00 2.626760000000000206e-01
1.299999999999999940e-02 2.000000000000000000e+00 2.635810000000000097e-01
1.400000000000000029e-02 2.000000000000000000e+00 2.643940000000000179e-01
1.499999999999999944e-02 2.000000000000000000e+00 2.651339999999999808e-01
1.600000000000000033e-02 2.000000000000000000e+00 2.658110000000000195e-01
1.700000000000000122e-02 2.000000000000000000e+00 2.664349999999999774e-01
1.799999999999999864e-02 2.000000000000000000e+00 2.670139999999999736e-01
1.899999999999999953e-02 2.000000000000000000e+00 2.675540000000000140e-01
2.000000000000000042e-02 2.000000000000000000e+00 2.680600000000000205e-01
2.019999999999999921e-02 2.000000000000000000e+00 2.681580000000000075e-01
2.040000000000000147e-02 2.000000000000000000e+00 2.682539999999999925e-01
2.060000000000000026e-02 2.000000000000000000e+00 2.683490000000000042e-01
2.079999999999999905e-02 2.000000000000000000e+00 2.684429999999999872e-01
2.100000000000000130e-02 2.000000000000000000e+00 2.685359999999999969e-01
2.120000000000000009e-02 2.000000000000000000e+00 2.686279999999999779e-01
2.139999999999999888e-02 2.000000000000000000e+00 2.687189999999999857e-01
2.160000000000000114e-02 2.000000000000000000e+00 2.688090000000000201e-01
2.179999999999999993e-02 2.000000000000000000e+00 2.688980000000000259e-01
2.199999999999999872e-02 2.000000000000000000e+00 2.689849999999999741e-01
2.220000000000000098e-02 2.000000000000000000e+00 2.690719999999999779e-01
2.239999999999999977e-02 2.000000000000000000e+00 2.691580000000000084e-01
2.259999999999999856e-02 2.000000000000000000e+00 2.692430000000000101e-01
2.280000000000000082e-02 2.000000000000000000e+00 2.693269999999999831e-01
2.299999999999999961e-02 2.000000000000000000e+00 2.694110000000000116e-01
2.319999999999999840e-02 2.000000000000000000e+00 2.694929999999999826e-01
2.340000000000000066e-02 2.000000000000000000e+00 2.695739999999999803e-01
2.359999999999999945e-02 2.000000000000000000e+00 2.696549999999999780e-01
2.380000000000000171e-02 2.000000000000000000e+00 2.697350000000000025e-01
2.400000000000000050e-02 2.000000000000000000e+00 2.698139999999999983e-01
2.500000000000000139e-02 2.000000000000000000e+00 2.701979999999999937e-01
2.599999999999999881e-02 2.000000000000000000e+00 2.705649999999999999e-01
2.699999999999999969e-02 2.000000000000000000e+00 2.709150000000000169e-01
2.800000000000000058e-02 2.000000000000000000e+00 2.712499999999999911e-01
2.900000000000000147e-02 2.000000000000000000e+00 2.715719999999999801e-01
2.999999999999999889e-02 2.000000000000000000e+00 2.718820000000000126e-01
3.099999999999999978e-02 2.000000000000000000e+00 2.721799999999999775e-01
3.200000000000000067e-02 2.000000000000000000e+00 2.724670000000000147e-01
3.300000000000000155e-02 2.000000000000000000e+00 2.727439999999999864e-01
3.400000000000000244e-02 2.000000000000000000e+00 2.730110000000000037e-01
3.500000000000000333e-02 2.000000000000000000e+00 2.732700000000000129e-01
3.599999999999999728e-02 2.000000000000000000e+00 2.735210000000000141e-01
3.699999999999999817e-02 2.000000000000000000e+00 2.737640000000000073e-01
3.799999999999999906e-02 2.000000000000000000e+00 2.740000000000000213e-01
3.899999999999999994e-02 2.000000000000000000e+00 2.742290000000000005e-01
4.000000000000000083e-02 2.000000000000000000e+00 2.744519999999999738e-01
5.000000000000000104e-03 2.500000000000000000e+00 2.545040000000000080e-01
6.000000000000000125e-03 2.500000000000000000e+00 2.579839999999999911e-01
7.000000000000000146e-03 2.500000000000000000e+00 2.605399999999999938e-01
8.000000000000000167e-03 2.500000000000000000e+00 2.625339999999999896e-01
8.999999999999999320e-03 2.500000000000000000e+00 2.641549999999999732e-01
1.000000000000000021e-02 2.500000000000000000e+00 2.655159999999999743e-01
1.099999999999999936e-02 2.500000000000000000e+00 2.666850000000000054e-01
1.200000000000000025e-02 2.500000000000000000e+00 2.677089999999999748e-01
1.299999999999999940e-02 2.500000000000000000e+00 2.686180000000000234e-01
1.400000000000000029e-02 2.500000000000000000e+00 2.694340000000000068e-01
1.499999999999999944e-02 2.500000000000000000e+00 2.701760000000000272e-01
1.600000000000000033e-02 2.500000000000000000e+00 2.708550000000000124e-01
1.700000000000000122e-02 2.500000000000000000e+00 2.714799999999999991e-01
1.799999999999999864e-02 2.500000000000000000e+00 2.720600000000000240e-01
1.899999999999999953e-02 2.500000000000000000e+00 2.726000000000000090e-01
2.000000000000000042e-02 2.500000000000000000e+00 2.731060000000000154e-01
2.019999999999999921e-02 2.500000000000000000e+00 2.732029999999999736e-01
2.040000000000000147e-02 2.500000000000000000e+00 2.732999999999999874e-01
2.060000000000000026e-02 2.500000000000000000e+00 2.733949999999999991e-01
2.079999999999999905e-02 2.500000000000000000e+00 2.734889999999999821e-01
2.100000000000000130e-02 2.500000000000000000e+00 2.735819999999999919e-01
2.120000000000000009e-02 2.500000000000000000e+00 2.736729999999999996e-01
2.139999999999999888e-02 2.500000000000000000e+00 2.737640000000000073e-01
2.160000000000000114e-02 2.500000000000000000e+00 2.738539999999999863e-01
2.179999999999999993e-02 2.500000000000000000e+00 2.739420000000000188e-01
2.199999999999999872e-02 2.500000000000000000e+00 2.740299999999999958e-01
2.220000000000000098e-02 2.500000000000000000e+00 2.741169999999999995e-01
2.239999999999999977e-02 2.500000000000000000e+00 2.742029999999999745e-01
2.259999999999999856e-02 2.500000000000000000e+00 2.742879999999999763e-01
2.280000000000000082e-02 2.500000000000000000e+00 2.743720000000000048e-01
2.299999999999999961e-02 2.500000000000000000e+00 2.744550000000000045e-01
2.319999999999999840e-02 2.500000000000000000e+00 2.745369999999999755e-01
2.340000000000000066e-02 2.500000000000000000e+00 2.746179999999999732e-01
2.359999999999999945e-02 2.500000000000000000e+00 2.746990000000000265e-01
2.380000000000000171e-02 2.500000000000000000e+00 2.747789999999999955e-01
2.400000000000000050e-02 2.500000000000000000e+00 2.748579999999999912e-01
2.500000000000000139e-02 2.500000000000000000e+00 2.752410000000000134e-01
2.599999999999999881e-02 2.500000000000000000e+00 2.756060000000000176e-01
2.699999999999999969e-02 2.500000000000000000e+00 2.759559999999999791e-01
2.800000000000000058e-02 2.500000000000000000e+00 2.762899999999999801e-01
2.900000000000000147e-02 2.500000000000000000e+00 2.766109999999999958e-01
2.999999999999999889e-02 2.500000000000000000e+00 2.769199999999999995e-01
3.099999999999999978e-02 2.500000000000000000e+00 2.772160000000000180e-01
3.200000000000000067e-02 2.500000000000000000e+00 2.775020000000000264e-01
3.300000000000000155e-02 2.500000000000000000e+00 2.777780000000000249e-01
3.400000000000000244e-02 2.500000000000000000e+00 2.780449999999999866e-01
3.500000000000000333e-02 2.500000000000000000e+00 2.783030000000000226e-01
3.599999999999999728e-02 2.500000000000000000e+00 2.785529999999999951e-01
3.699999999999999817e-02 2.500000000000000000e+00 2.787950000000000150e-01
3.799999999999999906e-02 2.500000000000000000e+00 2.790300000000000002e-01
3.899999999999999994e-02 2.500000000000000000e+00 2.792580000000000062e-01
4.000000000000000083e-02 2.500000000000000000e+00 2.794789999999999774e-01
5.000000000000000104e-03 3.000000000000000000e+00 2.590779999999999750e-01
6.000000000000000125e-03 3.000000000000000000e+00 2.626330000000000053e-01
7.000000000000000146e-03 3.000000000000000000e+00 2.652349999999999985e-01
8.000000000000000167e-03 3.000000000000000000e+00 2.672570000000000223e-01
8.999999999999999320e-03 3.000000000000000000e+00 2.688969999999999971e-01
1.000000000000000021e-02 3.000000000000000000e+00 2.702709999999999835e-01
1.099999999999999936e-02 3.000000000000000000e+00 2.714489999999999958e-01
1.200000000000000025e-02 3.000000000000000000e+00 2.724790000000000267e-01
1.299999999999999940e-02 3.000000000000000000e+00 2.733920000000000239e-01
1.400000000000000029e-02 3.000000000000000000e+00 2.742120000000000113e-01
1.499999999999999944e-02 3.000000000000000000e+00 2.749559999999999782e-01
1.600000000000000033e-02 3.000000000000000000e+00 2.756359999999999921e-01
1.700000000000000122e-02 3.000000000000000000e+00 2.762620000000000076e-01
1.799999999999999864e-02 3.000000000000000000e+00 2.768419999999999770e-01
1.899999999999999953e-02 3.000000000000000000e+00 2.773829999999999907e-01
2.000000000000000042e-02 3.000000000000000000e+00 2.778880000000000239e-01
2.019999999999999921e-02 3.000000000000000000e+00 2.779860000000000109e-01
2.040000000000000147e-02 3.000000000000000000e+00 2.780819999999999959e-01
2.060000000000000026e-02 3.000000000000000000e+00 2.781770000000000076e-01
2.079999999999999905e-02 3.000000000000000000e+00 2.782709999999999906e-01
2.100000000000000130e-02 3.000000000000000000e+00 2.783640000000000003e-01
2.120000000000000009e-02 3.000000000000000000e+00 2.784550000000000081e-01
2.139999999999999888e-02 3.000000000000000000e+00 2.785460000000000158e-01
2.160000000000000114e-02 3.000000000000000000e+00 2.786350000000000215e-01
2.179999999999999993e-02 3.000000000000000000e+00 2.787240000000000273e-01
2.199999999999999872e-02 3.000000000000000000e+00 2.788120000000000043e-01
2.220000000000000098e-02 3.000000000000000000e+00 2.788979999999999793e-01
2.239999999999999977e-02 3.000000000000000000e+00 2.789840000000000098e-01
2.259999999999999856e-02 3.000000000000000000e+00 2.790690000000000115e-01
2.280000000000000082e-02 3.000000000000000000e+00 2.791529999999999845e-01
2.299999999999999961e-02 3.000000000000000000e+00 2.792359999999999842e-01
2.319999999999999840e-02 3.000000000000000000e+00 2.793180000000000107e-01
2.340000000000000066e-02 3.000000000000000000e+00 2.793990000000000085e-01
2.359999999999999945e-02 3.000000000000000000e+00 2.794789999999999774e-01
2.380000000000000171e-02 3.000000000000000000e+00 2.795590000000000019e-01
2.400000000000000050e-02 3.000000000000000000e+00 2.796379999999999977e-01
2.500000000000000139e-02 3.000000000000000000e+00 2.800199999999999911e-01
2.599999999999999881e-02 3.000000000000000000e+00 2.803849999999999953e-01
2.699999999999999969e-02 3.000000000000000000e+00 2.807330000000000103e-01
2.800000000000000058e-02 3.000000000000000000e+00 2.810670000000000113e-01
2.900000000000000147e-02 3.000000000000000000e+00 2.813869999999999982e-01
2.999999999999999889e-02 3.000000000000000000e+00 2.816940000000000000e-01
3.099999999999999978e-02 3.000000000000000000e+00 2.819900000000000184e-01
3.200000000000000067e-02 3.000000000000000000e+00 2.822749999999999981e-01
3.300000000000000155e-02 3.000000000000000000e+00 2.825500000000000234e-01
3.400000000000000244e-02 3.000000000000000000e+00 2.828160000000000118e-01
3.500000000000000333e-02 3.000000000000000000e+00 2.830719999999999903e-01
3.599999999999999728e-02 3.000000000000000000e+00 2.833209999999999895e-01
3.699999999999999817e-02 3.000000000000000000e+00 2.835619999999999807e-01
3.799999999999999906e-02 3.000000000000000000e+00 2.837959999999999927e-01
3.899999999999999994e-02 3.000000000000000000e+00 2.840230000000000254e-01
4.000000000000000083e-02 3.000000000000000000e+00 2.842430000000000234e-01
5.000000000000000104e-03 3.500000000000000000e+00 2.634170000000000122e-01
6.000000000000000125e-03 3.500000000000000000e+00 2.670469999999999788e-01
7.000000000000000146e-03 3.500000000000000000e+00 2.696930000000000160e-01
8.000000000000000167e-03 3.500000000000000000e+00 2.717439999999999856e-01
8.999999999999999320e-03 3.500000000000000000e+00 2.734030000000000071e-01
1.000000000000000021e-02 3.500000000000000000e+00 2.747890000000000055e-01
1.099999999999999936e-02 3.500000000000000000e+00 2.759759999999999991e-01
1.200000000000000025e-02 3.500000000000000000e+00 2.770110000000000072e-01
1.299999999999999940e-02 3.500000000000000000e+00 2.779289999999999816e-01
1.400000000000000029e-02 3.500000000000000000e+00 2.787519999999999998e-01
1.499999999999999944e-02 3.500000000000000000e+00 2.794980000000000242e-01
1.600000000000000033e-02 3.500000000000000000e+00 2.801790000000000114e-01
1.700000000000000122e-02 3.500000000000000000e+00 2.808060000000000000e-01
1.799999999999999864e-02 3.500000000000000000e+00 2.813869999999999982e-01
1.899999999999999953e-02 3.500000000000000000e+00 2.819269999999999832e-01
2.000000000000000042e-02 3.500000000000000000e+00 2.824329999999999896e-01
2.019999999999999921e-02 3.500000000000000000e+00 2.825300000000000034e-01
2.040000000000000147e-02 3.500000000000000000e+00 2.826259999999999883e-01
2.060000000000000026e-02 3.500000000000000000e+00 2.827210000000000001e-01
2.079999999999999905e-02 3.500000000000000000e+00 2.828149999999999831e-01
2.100000000000000130e-02 3.500000000000000000e+00 2.829079999999999928e-01
2.120000000000000009e-02 3.500000000000000000e+00 2.829990000000000006e-01
2.139999999999999888e-02 3.500000000000000000e+00 2.830900000000000083e-01
2.160000000000000114e-02 3.500000000000000000e+00 2.831790000000000140e-01
2.179999999999999993e-02 3.500000000000000000e+00 2.832680000000000198e-01
2.199999999999999872e-02 3.500000000000000000e+00 2.833550000000000235e-01
2.220000000000000098e-02 3.500000000000000000e+00 2.834420000000000273e-01
2.239999999999999977e-02 3.500000000000000000e+00 2.835269999999999735e-01
2.259999999999999856e-02 3.500000000000000000e+00 2.836119999999999752e-01
2.280000000000000082e-02 3.500000000000000000e+00 2.836960000000000037e-01
2.299999999999999961e-02 3.500000000000000000e+00 2.837779999999999747e-01
2.319999999999999840e-02 3.500000000000000000e+00 2.838600000000000012e-01
2.340000000000000066e-02 3.500000000000000000e+00 2.839409999999999989e-01
2.359999999999999945e-02 3.500000000000000000e+00 2.840219999999999967e-01
2.380000000000000171e-02 3.500000000000000000e+00 2.841009999999999924e-01
2.400000000000000050e-02 3.500000000000000000e+00 2.841799999999999882e-01
2.500000000000000139e-02 3.500000000000000000e+00 2.845619999999999816e-01
2.599999999999999881e-02 3.500000000000000000e+00 2.849249999999999838e-01
2.699999999999999969e-02 3.500000000000000000e+00 2.852729999999999988e-01
2.800000000000000058e-02 3.500000000000000000e+00 2.856060000000000265e-01
2.900000000000000147e-02 3.500000000000000000e+00 2.859249999999999847e-01
2.999999999999999889e-02 3.500000000000000000e+00 2.862310000000000132e-01
3.099999999999999978e-02 3.500000000000000000e+00 2.865260000000000029e-01
3.200000000000000067e-02 3.500000000000000000e+00 2.868100000000000094e-01
3.300000000000000155e-02 3.500000000000000000e+00 2.870829999999999771e-01
3.400000000000000244e-02 3.500000000000000000e+00 2.873479999999999923e-01
3.500000000000000333e-02 3.500000000000000000e+00 2.876040000000000263e-01
3.599999999999999728e-02 3.500000000000000000e+00 2.878510000000000235e-01
3.699999999999999817e-02 3.500000000000000000e+00 2.880909999999999860e-01
3.799999999999999906e-02 3.500000000000000000e+00 2.883240000000000247e-01
3.899999999999999994e-02 3.500000000000000000e+00 2.885499999999999732e-01
4.000000000000000083e-02 3.500000000000000000e+00 2.887689999999999979e-01
5.000000000000000104e-03 4.000000000000000000e+00 2.675420000000000020e-01
6.000000000000000125e-03 4.000000000000000000e+00 2.712470000000000159e-01
7.000000000000000146e-03 4.000000000000000000e+00 2.739369999999999861e-01
8.000000000000000167e-03 4.000000000000000000e+00 2.760150000000000103e-01
8.999999999999999320e-03 4.000000000000000000e+00 2.776919999999999944e-01
1.000000000000000021e-02 4.000000000000000000e+00 2.790909999999999780e-01
1.099999999999999936e-02 4.000000000000000000e+00 2.802859999999999796e-01
1.200000000000000025e-02 4.000000000000000000e+00 2.813280000000000225e-01
1.299999999999999940e-02 4.000000000000000000e+00 2.822500000000000009e-01
1.400000000000000029e-02 4.000000000000000000e+00 2.830759999999999943e-01
1.499999999999999944e-02 4.000000000000000000e+00 2.838240000000000207e-01
1.600000000000000033e-02 4.000000000000000000e+00 2.845059999999999811e-01
1.700000000000000122e-02 4.000000000000000000e+00 2.851339999999999986e-01
1.799999999999999864e-02 4.000000000000000000e+00 2.857149999999999967e-01
1.899999999999999953e-02 4.000000000000000000e+00 2.862560000000000104e-01
2.000000000000000042e-02 4.000000000000000000e+00 2.867609999999999881e-01
2.019999999999999921e-02 4.000000000000000000e+00 2.868580000000000019e-01
2.040000000000000147e-02 4.000000000000000000e+00 2.869539999999999869e-01
2.060000000000000026e-02 4.000000000000000000e+00 2.870489999999999986e-01
2.079999999999999905e-02 4.000000000000000000e+00 2.871429999999999816e-01
2.100000000000000130e-02 4.000000000000000000e+00 2.872350000000000181e-01
2.120000000000000009e-02 4.000000000000000000e+00 2.873269999999999991e-01
2.139999999999999888e-02 4.000000000000000000e+00 2.874169999999999781e-01
2.160000000000000114e-02 4.000000000000000000e+00 2.875070000000000126e-01
2.179999999999999993e-02 4.000000000000000000e+00 2.875949999999999895e-01
2.199999999999999872e-02 4.000000000000000000e+00 2.876819999999999933e-01
2.220000000000000098e-02 4.000000000000000000e+00 2.877689999999999970e-01
2.239999999999999977e-02 4.000000000000000000e+00 2.878539999999999988e-01
2.259999999999999856e-02 4.000000000000000000e+00 2.879390000000000005e-01
2.280000000000000082e-02 4.000000000000000000e+00 2.880220000000000002e-01
2.299999999999999961e-02 4.000000000000000000e+00 2.881050000000000000e-01
2.319999999999999840e-02 4.000000000000000000e+00 2.881870000000000265e-01
2.340000000000000066e-02 4.000000000000000000e+00 2.882680000000000242e-01
2.359999999999999945e-02 4.000000000000000000e+00 2.883479999999999932e-01
2.380000000000000171e-02 4.000000000000000000e+00 2.884269999999999889e-01
2.400000000000000050e-02 4.000000000000000000e+00 2.885059999999999847e-01
2.500000000000000139e-02 4.000000000000000000e+00 2.888870000000000049e-01
2.599999999999999881e-02 4.000000000000000000e+00 2.892500000000000071e-01
2.699999999999999969e-02 4.000000000000000000e+00 2.895960000000000201e-01
2.800000000000000058e-02 4.000000000000000000e+00 2.899280000000000190e-01
2.900000000000000147e-02 4.000000000000000000e+00 2.902460000000000040e-01
2.999999999999999889e-02 4.000000000000000000e+00 2.905510000000000037e-01
3.099999999999999978e-02 4.000000000000000000e+00 2.908450000000000202e-01
3.200000000000000067e-02 4.000000000000000000e+00 2.911279999999999979e-01
3.300000000000000155e-02 4.000000000000000000e+00 2.914010000000000211e-01
3.400000000000000244e-02 4.000000000000000000e+00 2.916639999999999788e-01
3.500000000000000333e-02 4.000000000000000000e+00 2.919189999999999841e-01
3.599999999999999728e-02 4.000000000000000000e+00 2.921659999999999813e-01
3.699999999999999817e-02 4.000000000000000000e+00 2.924039999999999973e-01
3.799999999999999906e-02 4.000000000000000000e+00 2.926360000000000072e-01
3.899999999999999994e-02 4.000000000000000000e+00 2.928609999999999824e-01
4.000000000000000083e-02 4.000000000000000000e+00 2.930789999999999784e-01
5.000000000000000104e-03 4.500000000000000000e+00 2.714710000000000178e-01
6.000000000000000125e-03 4.500000000000000000e+00 2.752499999999999947e-01
7.000000000000000146e-03 4.500000000000000000e+00 2.779840000000000089e-01
8.000000000000000167e-03 4.500000000000000000e+00 2.800900000000000056e-01
8.999999999999999320e-03 4.500000000000000000e+00 2.817859999999999809e-01
1.000000000000000021e-02 4.500000000000000000e+00 2.831960000000000033e-01
1.099999999999999936e-02 4.500000000000000000e+00 2.843999999999999861e-01
1.200000000000000025e-02 4.500000000000000000e+00 2.854479999999999795e-01
1.299999999999999940e-02 4.500000000000000000e+00 2.863740000000000174e-01
1.400000000000000029e-02 4.500000000000000000e+00 2.872029999999999861e-01
1.499999999999999944e-02 4.500000000000000000e+00 2.879519999999999857e-01
1.600000000000000033e-02 4.500000000000000000e+00 2.886360000000000037e-01
1.700000000000000122e-02 4.500000000000000000e+00 2.892649999999999944e-01
1.799999999999999864e-02 4.500000000000000000e+00 2.898459999999999925e-01
1.899999999999999953e-02 4.500000000000000000e+00 2.903870000000000062e-01
2.000000000000000042e-02 4.500000000000000000e+00 2.908919999999999839e-01
2.019999999999999921e-02 4.500000000000000000e+00 2.909889999999999977e-01
2.040000000000000147e-02 4.500000000000000000e+00 2.910849999999999826e-01
2.060000000000000026e-02 4.500000000000000000e+00 2.911799999999999944e-01
2.079999999999999905e-02 4.500000000000000000e+00 2.912730000000000041e-01
2.100000000000000130e-02 4.500000000000000000e+00 2.913660000000000139e-01
2.120000000000000009e-02 4.500000000000000000e+00 2.914570000000000216e-01
2.139999999999999888e-02 4.500000000000000000e+00 2.915479999999999738e-01
2.160000000000000114e-02 4.500000000000000000e+00 2.916369999999999796e-01
2.179999999999999993e-02 4.500000000000000000e+00 2.917250000000000121e-01
2.199999999999999872e-02 4.500000000000000000e+00 2.918120000000000158e-01
2.220000000000000098e-02 4.500000000000000000e+00 2.918990000000000196e-01
2.239999999999999977e-02 4.500000000000000000e+00 2.919840000000000213e-01
2.259999999999999856e-02 4.500000000000000000e+00 2.920679999999999943e-01
2.280000000000000082e-02 4.500000000000000000e+00 2.921520000000000228e-01
2.299999999999999961e-02 4.500000000000000000e+00 2.922339999999999938e-01
2.319999999999999840e-02 4.500000000000000000e+00 2.923160000000000203e-01
2.340000000000000066e-02 4.500000000000000000e+00 2.923970000000000180e-01
2.359999999999999945e-02 4.500000000000000000e+00 2.924769999999999870e-01
2.380000000000000171e-02 4.500000000000000000e+00 2.925559999999999827e-01
2.400000000000000050e-02 4.500000000000000000e+00 2.926340000000000052e-01
2.500000000000000139e-02 4.500000000000000000e+00 2.930139999999999967e-01
2.599999999999999881e-02 4.500000000000000000e+00 2.933769999999999989e-01
2.699999999999999969e-02 4.500000000000000000e+00 2.937219999999999831e-01
2.800000000000000058e-02 4.500000000000000000e+00 2.940530000000000088e-01
2.900000000000000147e-02 4.500000000000000000e+00 2.943700000000000205e-01
2.999999999999999889e-02 4.500000000000000000e+00 2.946739999999999915e-01
3.099999999999999978e-02 4.500000000000000000e+00 2.949669999999999792e-01
3.200000000000000067e-02 4.500000000000000000e+00 2.952489999999999837e-01
3.300000000000000155e-02 4.500000000000000000e+00 2.955209999999999781e-01
3.400000000000000244e-02 4.500000000000000000e+00 2.957830000000000181e-01
3.500000000000000333e-02 4.500000000000000000e+00 2.960369999999999946e-01
3.599999999999999728e-02 4.500000000000000000e+00 2.962819999999999898e-01
3.699999999999999817e-02 4.500000000000000000e+00 2.965200000000000058e-01
3.799999999999999906e-02 4.500000000000000000e+00 2.967509999999999870e-01
3.899999999999999994e-02 4.500000000000000000e+00 2.969749999999999890e-01
4.000000000000000083e-02 4.500000000000000000e+00 2.971920000000000117e-01
5.000000000000000104e-03 5.000000000000000000e+00 2.752209999999999934e-01
6.000000000000000125e-03 5.000000000000000000e+00 2.790730000000000155e-01
7.000000000000000146e-03 5.000000000000000000e+00 2.818519999999999914e-01
8.000000000000000167e-03 5.000000000000000000e+00 2.839849999999999874e-01
8.999999999999999320e-03 5.000000000000000000e+00 2.856980000000000075e-01
1.000000000000000021e-02 5.000000000000000000e+00 2.871210000000000151e-01
1.099999999999999936e-02 5.000000000000000000e+00 2.883339999999999792e-01
1.200000000000000025e-02 5.000000000000000000e+00 2.893870000000000053e-01
1.299999999999999940e-02 5.000000000000000000e+00 2.903169999999999917e-01
1.400000000000000029e-02 5.000000000000000000e+00 2.911489999999999911e-01
1.499999999999999944e-02 5.000000000000000000e+00 2.918999999999999928e-01
1.600000000000000033e-02 5.000000000000000000e+00 2.925860000000000127e-01
1.700000000000000122e-02 5.000000000000000000e+00 2.932150000000000034e-01
1.799999999999999864e-02 5.000000000000000000e+00 2.937960000000000016e-01
1.899999999999999953e-02 5.000000000000000000e+00 2.943370000000000153e-01
2.000000000000000042e-02 5.000000000000000000e+00 2.948419999999999930e-01
2.019999999999999921e-02 5.000000000000000000e+00 2.949390000000000067e-01
2.040000000000000147e-02 5.000000000000000000e+00 2.950349999999999917e-01
2.060000000000000026e-02 5.000000000000000000e+00 2.951300000000000034e-01
2.079999999999999905e-02 5.000000000000000000e+00 2.952230000000000132e-01
2.100000000000000130e-02 5.000000000000000000e+00 2.953160000000000229e-01
2.120000000000000009e-02 5.000000000000000000e+00 2.954069999999999752e-01
2.139999999999999888e-02 5.000000000000000000e+00 2.954970000000000097e-01
2.160000000000000114e-02 5.000000000000000000e+00 2.955860000000000154e-01
2.179999999999999993e-02 5.000000000000000000e+00 2.956750000000000211e-01
2.199999999999999872e-02 5.000000000000000000e+00 2.957620000000000249e-01
2.220000000000000098e-02 5.000000000000000000e+00 2.958479999999999999e-01
2.239999999999999977e-02 5.000000000000000000e+00 2.959330000000000016e-01
2.259999999999999856e-02 5.000000000000000000e+00 2.960169999999999746e-01
2.280000000000000082e-02 5.000000000000000000e+00 2.961010000000000031e-01
2.299999999999999961e-02 5.000000000000000000e+00 2.961829999999999741e-01
2.319999999999999840e-02 5.000000000000000000e+00 2.962650000000000006e-01
2.340000000000000066e-02 5.000000000000000000e+00 2.963450000000000251e-01
2.359999999999999945e-02 5.000000000000000000e+00 2.964249999999999940e-01
2.380000000000000171e-02 5.000000000000000000e+00 2.965039999999999898e-01
2.400000000000000050e-02 5.000000000000000000e+00 2.965820000000000123e-01
2.500000000000000139e-02 5.000000000000000000e+00 2.969609999999999750e-01
2.599999999999999881e-02 5.000000000000000000e+00 2.973230000000000040e-01
2.699999999999999969e-02 5.000000000000000000e+00 2.976679999999999882e-01
2.800000000000000058e-02 5.000000000000000000e+00 2.979970000000000119e-01
