# BBN prediction of the primordial abundances of Helium4 as a function of
# 1)the baryon density $\Omega_b h^2$ and 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
#
# $\Delta N=0$ is the number of extra relativistic species (which mimic decoupled neutrinos).
# If $\Delta N=0$, then $N_{eff} = 3.0440$ #
# because of QED effects and Incomplete Neurino decoupling (arXiv:2008.01074).
#
# Computation performed with PArthENoPE v3.0.0
# Details on arXiv:0705.0290, arXiv:1712.04378, and for the most recent version arXiv:2103.05027
#
# Neutron Decay rate $\tau_n$ is 878.4s, following Particle Data Group 2024
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
#
# He4 is given as the density ratio of He4 density to all baryon density (YHe) as used by class
# To convert from/to more traditional BBN quantities, note that
# f_He = n_He/n_H = (YHe/m_He)/((1-YHe)/m_H)
# and
# Y_p^BBN = 4 n_He/n_B ~= 4 n_He/(4n_He + n_H) = 4 f_He/(4 f_He + 1)
# Note that this means that YHe from class coincides roughly with Y_p from primat
# which is NOT the same as the Y_p from PArthENoPE (which is instead Y_p^BBN)
#
# Format:
# First line must contain (num_ombh2,num_DeltaN), other lines must
# contain (ombh2,DeltaN,YHe). bBank lines and lines starting with # are neglected

701 13
1.870000000000000134e-02 5.000000000000000000e-01 2.500188180147033257e-01
1.873999999999999971e-02 5.000000000000000000e-01 2.500387468368335253e-01
1.876999999999999849e-02 5.000000000000000000e-01 2.500576792231273826e-01
1.881000000000000033e-02 5.000000000000000000e-01 2.500766116145564100e-01
1.884999999999999870e-02 5.000000000000000000e-01 2.500965404531872438e-01
1.888000000000000095e-02 5.000000000000000000e-01 2.501154728551568396e-01
1.891999999999999932e-02 5.000000000000000000e-01 2.501344052622615499e-01
1.896000000000000116e-02 5.000000000000000000e-01 2.501533376745014858e-01
1.898999999999999994e-02 5.000000000000000000e-01 2.501722700918765363e-01
1.902999999999999831e-02 5.000000000000000000e-01 2.501912025143867568e-01
1.907000000000000015e-02 5.000000000000000000e-01 2.502101349420320919e-01
1.909999999999999892e-02 5.000000000000000000e-01 2.502290673748125971e-01
1.914000000000000076e-02 5.000000000000000000e-01 2.502479998127282723e-01
1.917999999999999913e-02 5.000000000000000000e-01 2.502659358112799826e-01
1.921000000000000138e-02 5.000000000000000000e-01 2.502858647039651330e-01
1.924999999999999975e-02 5.000000000000000000e-01 2.503047971572862629e-01
1.929000000000000159e-02 5.000000000000000000e-01 2.503237296157426184e-01
1.932000000000000037e-02 5.000000000000000000e-01 2.503416656337539847e-01
1.935999999999999874e-02 5.000000000000000000e-01 2.503605981022103411e-01
1.940000000000000058e-02 5.000000000000000000e-01 2.503795305758019785e-01
1.942999999999999935e-02 5.000000000000000000e-01 2.503974666081519307e-01
1.947000000000000119e-02 5.000000000000000000e-01 2.504163990917435689e-01
1.950999999999999956e-02 5.000000000000000000e-01 2.504343351335673318e-01
1.953999999999999834e-02 5.000000000000000000e-01 2.504532676271591374e-01
1.958000000000000018e-02 5.000000000000000000e-01 2.504702072310414085e-01
1.960999999999999896e-02 5.000000000000000000e-01 2.504901361820484618e-01
1.965000000000000080e-02 5.000000000000000000e-01 2.505080722428197904e-01
1.968999999999999917e-02 5.000000000000000000e-01 2.505260083081999878e-01
1.972000000000000142e-02 5.000000000000000000e-01 2.505439443781889985e-01
1.975999999999999979e-02 5.000000000000000000e-01 2.505628769015108559e-01
1.980000000000000163e-02 5.000000000000000000e-01 2.505798165319937376e-01
1.983000000000000040e-02 5.000000000000000000e-01 2.505967561665876087e-01
1.986999999999999877e-02 5.000000000000000000e-01 2.506166851537260376e-01
1.991000000000000061e-02 5.000000000000000000e-01 2.506346212470154100e-01
1.993999999999999939e-02 5.000000000000000000e-01 2.506515608949096974e-01
1.998000000000000123e-02 5.000000000000000000e-01 2.506704934474210944e-01
2.001999999999999960e-02 5.000000000000000000e-01 2.506884295545371844e-01
2.004999999999999838e-02 5.000000000000000000e-01 2.507063656662622542e-01
2.009000000000000022e-02 5.000000000000000000e-01 2.507243017825961928e-01
2.012999999999999859e-02 5.000000000000000000e-01 2.507422379035389448e-01
2.016000000000000084e-02 5.000000000000000000e-01 2.507591775775502296e-01
2.019999999999999921e-02 5.000000000000000000e-01 2.507771137074547019e-01
2.024000000000000105e-02 5.000000000000000000e-01 2.507950498419682095e-01
2.026999999999999982e-02 5.000000000000000000e-01 2.508129859810905304e-01
2.031000000000000166e-02 5.000000000000000000e-01 2.508299256722713033e-01
2.035000000000000003e-02 5.000000000000000000e-01 2.508478618203554000e-01
2.037999999999999881e-02 5.000000000000000000e-01 2.508648015200001247e-01
2.042000000000000065e-02 5.000000000000000000e-01 2.508827376770459416e-01
2.045999999999999902e-02 5.000000000000000000e-01 2.508996773851545625e-01
2.049000000000000127e-02 5.000000000000000000e-01 2.509176135511621553e-01
2.052999999999999964e-02 5.000000000000000000e-01 2.509335568137048278e-01
2.055999999999999842e-02 5.000000000000000000e-01 2.509524894427040409e-01
2.060000000000000026e-02 5.000000000000000000e-01 2.509694291677403988e-01
2.063999999999999863e-02 5.000000000000000000e-01 2.509863688968878015e-01
2.067000000000000087e-02 5.000000000000000000e-01 2.510033086301463046e-01
2.070999999999999924e-02 5.000000000000000000e-01 2.510202483675157970e-01
2.075000000000000108e-02 5.000000000000000000e-01 2.510381845645056065e-01
2.077999999999999986e-02 5.000000000000000000e-01 2.510551243103389951e-01
2.082000000000000170e-02 5.000000000000000000e-01 2.510720640602834841e-01
2.086000000000000007e-02 5.000000000000000000e-01 2.510890038143389624e-01
2.088999999999999885e-02 5.000000000000000000e-01 2.511059435725054856e-01
2.093000000000000069e-02 5.000000000000000000e-01 2.511228833347831646e-01
2.096999999999999906e-02 5.000000000000000000e-01 2.511398231011718329e-01
2.100000000000000130e-02 5.000000000000000000e-01 2.511567628716715461e-01
2.103999999999999967e-02 5.000000000000000000e-01 2.511737026462823041e-01
2.108000000000000151e-02 5.000000000000000000e-01 2.511906424250041070e-01
2.111000000000000029e-02 5.000000000000000000e-01 2.512075822078370102e-01
2.114999999999999866e-02 5.000000000000000000e-01 2.512235255366116471e-01
2.119000000000000050e-02 5.000000000000000000e-01 2.512404653274248334e-01
2.121999999999999928e-02 5.000000000000000000e-01 2.512574051223491201e-01
2.126000000000000112e-02 5.000000000000000000e-01 2.512723520036375113e-01
2.129999999999999949e-02 5.000000000000000000e-01 2.512902882654083347e-01
2.132999999999999827e-02 5.000000000000000000e-01 2.513072280724240604e-01
2.137000000000000011e-02 5.000000000000000000e-01 2.513241678835507198e-01
2.139999999999999888e-02 5.000000000000000000e-01 2.513391147791353419e-01
2.144000000000000072e-02 5.000000000000000000e-01 2.513560545980005334e-01
2.147999999999999909e-02 5.000000000000000000e-01 2.513729944209767697e-01
2.151000000000000134e-02 5.000000000000000000e-01 2.513879413270169727e-01
2.154999999999999971e-02 5.000000000000000000e-01 2.514058776184899813e-01
2.159000000000000155e-02 5.000000000000000000e-01 2.514218209925574987e-01
2.162000000000000033e-02 5.000000000000000000e-01 2.514387608314944123e-01
2.165999999999999870e-02 5.000000000000000000e-01 2.514537077516175723e-01
2.170000000000000054e-02 5.000000000000000000e-01 2.514696511366099618e-01
2.172999999999999932e-02 5.000000000000000000e-01 2.514875874490794527e-01
2.177000000000000116e-02 5.000000000000000000e-01 2.515035308418104298e-01
2.180999999999999953e-02 5.000000000000000000e-01 2.515194742381830495e-01
2.183999999999999830e-02 5.000000000000000000e-01 2.515354176381973672e-01
2.188000000000000014e-02 5.000000000000000000e-01 2.515513610418533275e-01
2.191999999999999851e-02 5.000000000000000000e-01 2.515663079860881446e-01
2.195000000000000076e-02 5.000000000000000000e-01 2.515842443233948234e-01
2.198999999999999913e-02 5.000000000000000000e-01 2.516001877382033070e-01
2.203000000000000097e-02 5.000000000000000000e-01 2.516161311566535441e-01
2.205999999999999975e-02 5.000000000000000000e-01 2.516320745787453683e-01
2.210000000000000159e-02 5.000000000000000000e-01 2.516470215402638599e-01
2.213999999999999996e-02 5.000000000000000000e-01 2.516639614338540554e-01
2.216999999999999874e-02 5.000000000000000000e-01 2.516789084022006961e-01
2.221000000000000058e-02 5.000000000000000000e-01 2.516948518386316613e-01
2.223999999999999935e-02 5.000000000000000000e-01 2.517107952787042136e-01
2.228000000000000119e-02 5.000000000000000000e-01 2.517267387224185193e-01
2.231999999999999956e-02 5.000000000000000000e-01 2.517426821697744121e-01
2.234999999999999834e-02 5.000000000000000000e-01 2.517576291549780132e-01
2.239000000000000018e-02 5.000000000000000000e-01 2.517725761433822762e-01
2.242999999999999855e-02 5.000000000000000000e-01 2.517875231349872012e-01
2.246000000000000080e-02 5.000000000000000000e-01 2.518044630626753988e-01
2.249999999999999917e-02 5.000000000000000000e-01 2.518204065277845349e-01
2.254000000000000101e-02 5.000000000000000000e-01 2.518353535296316559e-01
2.256999999999999978e-02 5.000000000000000000e-01 2.518512970017965924e-01
2.261000000000000162e-02 5.000000000000000000e-01 2.518652475429281612e-01
2.264999999999999999e-02 5.000000000000000000e-01 2.518821874894791035e-01
2.267999999999999877e-02 5.000000000000000000e-01 2.518961380367845115e-01
2.272000000000000061e-02 5.000000000000000000e-01 2.519130779908322348e-01
2.275999999999999898e-02 5.000000000000000000e-01 2.519280250125237042e-01
2.279000000000000123e-02 5.000000000000000000e-01 2.519439685058558753e-01
2.282999999999999960e-02 5.000000000000000000e-01 2.519589155341621645e-01
2.287000000000000144e-02 5.000000000000000000e-01 2.519748590345501360e-01
2.290000000000000022e-02 5.000000000000000000e-01 2.519898060694711339e-01
2.293999999999999859e-02 5.000000000000000000e-01 2.520047531075929048e-01
2.298000000000000043e-02 5.000000000000000000e-01 2.520197001489153932e-01
2.300999999999999920e-02 5.000000000000000000e-01 2.520346471934386545e-01
2.305000000000000104e-02 5.000000000000000000e-01 2.520505907111245669e-01
2.307999999999999982e-02 5.000000000000000000e-01 2.520655377622625926e-01
2.312000000000000166e-02 5.000000000000000000e-01 2.520804848166013357e-01
2.316000000000000003e-02 5.000000000000000000e-01 2.520934389329505532e-01
2.318999999999999881e-02 5.000000000000000000e-01 2.521103789348808633e-01
2.323000000000000065e-02 5.000000000000000000e-01 2.521253259988217033e-01
2.326999999999999902e-02 5.000000000000000000e-01 2.521402730659633162e-01
2.330000000000000127e-02 5.000000000000000000e-01 2.521552201363055912e-01
2.333999999999999964e-02 5.000000000000000000e-01 2.521701672098485836e-01
2.338000000000000148e-02 5.000000000000000000e-01 2.521851142865922935e-01
2.341000000000000025e-02 5.000000000000000000e-01 2.522000613665367763e-01
2.344999999999999862e-02 5.000000000000000000e-01 2.522130155050776312e-01
2.349000000000000046e-02 5.000000000000000000e-01 2.522299555360277834e-01
2.351999999999999924e-02 5.000000000000000000e-01 2.522439061528383708e-01
2.356000000000000108e-02 5.000000000000000000e-01 2.522578567724371168e-01
2.359999999999999945e-02 5.000000000000000000e-01 2.522738003411069685e-01
2.363000000000000170e-02 5.000000000000000000e-01 2.522887474400424268e-01
2.367000000000000007e-02 5.000000000000000000e-01 2.523026980686031706e-01
2.370999999999999844e-02 5.000000000000000000e-01 2.523176451737266790e-01
2.374000000000000069e-02 5.000000000000000000e-01 2.523325922820509049e-01
2.377999999999999906e-02 5.000000000000000000e-01 2.523465429193745280e-01
2.382000000000000089e-02 5.000000000000000000e-01 2.523614900338868594e-01
2.384999999999999967e-02 5.000000000000000000e-01 2.523764371515999083e-01
2.389000000000000151e-02 5.000000000000000000e-01 2.523903877976864663e-01
2.392000000000000029e-02 5.000000000000000000e-01 2.524033419715491777e-01
2.395999999999999866e-02 5.000000000000000000e-01 2.524192855734497254e-01
2.400000000000000050e-02 5.000000000000000000e-01 2.524342327035388744e-01
2.402999999999999928e-02 5.000000000000000000e-01 2.524471868855385770e-01
2.407000000000000112e-02 5.000000000000000000e-01 2.524631304974538915e-01
2.410999999999999949e-02 5.000000000000000000e-01 2.524770811608670895e-01
2.414000000000000173e-02 5.000000000000000000e-01 2.524900353508188200e-01
2.418000000000000010e-02 5.000000000000000000e-01 2.525049824960581279e-01
2.421999999999999847e-02 5.000000000000000000e-01 2.525199296444982644e-01
2.425000000000000072e-02 5.000000000000000000e-01 2.525338803192634929e-01
2.428999999999999909e-02 5.000000000000000000e-01 2.525468345197562914e-01
2.433000000000000093e-02 5.000000000000000000e-01 2.525627781544323991e-01
2.435999999999999971e-02 5.000000000000000000e-01 2.525767288377614439e-01
2.440000000000000155e-02 5.000000000000000000e-01 2.525906795238785363e-01
2.443999999999999992e-02 5.000000000000000000e-01 2.526056266906696601e-01
2.446999999999999870e-02 5.000000000000000000e-01 2.526195773825623547e-01
2.451000000000000054e-02 5.000000000000000000e-01 2.526315351206896431e-01
2.454999999999999891e-02 5.000000000000000000e-01 2.526474787747124973e-01
2.458000000000000115e-02 5.000000000000000000e-01 2.526614294749698897e-01
2.461999999999999952e-02 5.000000000000000000e-01 2.526753801780154407e-01
2.466000000000000136e-02 5.000000000000000000e-01 2.526893308838492613e-01
2.469000000000000014e-02 5.000000000000000000e-01 2.527022851131914827e-01
2.472999999999999851e-02 5.000000000000000000e-01 2.527162358244026130e-01
2.476000000000000076e-02 5.000000000000000000e-01 2.527311830180799523e-01
2.479999999999999913e-02 5.000000000000000000e-01 2.527441372551894050e-01
2.484000000000000097e-02 5.000000000000000000e-01 2.527590844548415205e-01
2.486999999999999975e-02 5.000000000000000000e-01 2.527730351774046258e-01
2.491000000000000159e-02 5.000000000000000000e-01 2.527869859027558896e-01
2.494999999999999996e-02 5.000000000000000000e-01 2.527999401502216137e-01
2.497999999999999873e-02 5.000000000000000000e-01 2.528138908809501317e-01
2.502000000000000057e-02 5.000000000000000000e-01 2.528278416144669749e-01
2.505999999999999894e-02 5.000000000000000000e-01 2.528407958695149116e-01
2.509000000000000119e-02 5.000000000000000000e-01 2.528557430898653036e-01
2.512999999999999956e-02 5.000000000000000000e-01 2.528686973500913759e-01
2.517000000000000140e-02 5.000000000000000000e-01 2.528816516127215253e-01
2.520000000000000018e-02 5.000000000000000000e-01 2.528965988418206412e-01
2.523999999999999855e-02 5.000000000000000000e-01 2.529095531096289817e-01
2.528000000000000039e-02 5.000000000000000000e-01 2.529215108974319781e-01
2.530999999999999917e-02 5.000000000000000000e-01 2.529374546176892946e-01
2.535000000000000100e-02 5.000000000000000000e-01 2.529504088930799033e-01
2.538999999999999937e-02 5.000000000000000000e-01 2.529643596538814210e-01
2.542000000000000162e-02 5.000000000000000000e-01 2.529773139342652022e-01
2.545999999999999999e-02 5.000000000000000000e-01 2.529902682170531714e-01
2.549999999999999836e-02 5.000000000000000000e-01 2.530042189858211499e-01
2.553000000000000061e-02 5.000000000000000000e-01 2.530161767898414515e-01
2.556999999999999898e-02 5.000000000000000000e-01 2.530311240477475243e-01
2.560000000000000123e-02 5.000000000000000000e-01 2.530440783405218941e-01
2.563999999999999960e-02 5.000000000000000000e-01 2.530580291200444920e-01
2.568000000000000144e-02 5.000000000000000000e-01 2.530719799023552485e-01
2.571000000000000021e-02 5.000000000000000000e-01 2.530849342027119420e-01
2.574999999999999858e-02 5.000000000000000000e-01 2.530978885054727123e-01
2.579000000000000042e-02 5.000000000000000000e-01 2.531108428106376151e-01
2.581999999999999920e-02 5.000000000000000000e-01 2.531247936035038726e-01
2.586000000000000104e-02 5.000000000000000000e-01 2.531377479136620035e-01
2.589999999999999941e-02 5.000000000000000000e-01 2.531507022262242668e-01
2.593000000000000166e-02 5.000000000000000000e-01 2.531626600553387729e-01
2.597000000000000003e-02 5.000000000000000000e-01 2.531776073446124764e-01
2.600999999999999840e-02 5.000000000000000000e-01 2.531905616645722112e-01
2.604000000000000065e-02 5.000000000000000000e-01 2.532035159869360230e-01
2.607999999999999902e-02 5.000000000000000000e-01 2.532164703117039672e-01
2.612000000000000086e-02 5.000000000000000000e-01 2.532304211256812265e-01
2.614999999999999963e-02 5.000000000000000000e-01 2.532433754554423988e-01
2.619000000000000147e-02 5.000000000000000000e-01 2.532563297876077590e-01
2.622999999999999984e-02 5.000000000000000000e-01 2.532692841221773072e-01
2.625999999999999862e-02 5.000000000000000000e-01 2.532822384591509324e-01
2.630000000000000046e-02 5.000000000000000000e-01 2.532931998230834036e-01
2.633999999999999883e-02 5.000000000000000000e-01 2.533081471403106910e-01
2.637000000000000108e-02 5.000000000000000000e-01 2.533211014844968245e-01
2.640999999999999945e-02 5.000000000000000000e-01 2.533330593428025357e-01
2.644000000000000170e-02 5.000000000000000000e-01 2.533460136916119709e-01
2.648000000000000007e-02 5.000000000000000000e-01 2.533589680428256496e-01
2.651999999999999844e-02 5.000000000000000000e-01 2.533729188852829051e-01
2.655000000000000068e-02 5.000000000000000000e-01 2.533848767524654599e-01
2.658999999999999905e-02 5.000000000000000000e-01 2.533978311108915360e-01
2.663000000000000089e-02 5.000000000000000000e-01 2.534107854717218000e-01
2.665999999999999967e-02 5.000000000000000000e-01 2.534237398349562520e-01
2.670000000000000151e-02 5.000000000000000000e-01 2.534356977108450093e-01
2.673999999999999988e-02 5.000000000000000000e-01 2.534486520787028185e-01
2.676999999999999866e-02 5.000000000000000000e-01 2.534606099588593286e-01
2.681000000000000050e-02 5.000000000000000000e-01 2.534745608216309454e-01
2.684999999999999887e-02 5.000000000000000000e-01 2.534875151967012630e-01
2.688000000000000111e-02 5.000000000000000000e-01 2.534994730835154475e-01
2.691999999999999948e-02 5.000000000000000000e-01 2.535124274632091224e-01
2.696000000000000132e-02 5.000000000000000000e-01 2.535233888632893451e-01
2.699000000000000010e-02 5.000000000000000000e-01 2.535383362298090915e-01
2.702999999999999847e-02 5.000000000000000000e-01 2.535492976339578375e-01
2.707000000000000031e-02 5.000000000000000000e-01 2.535632485144548864e-01
2.709999999999999909e-02 5.000000000000000000e-01 2.535752064142430262e-01
2.714000000000000093e-02 5.000000000000000000e-01 2.535881608079917915e-01
2.717999999999999930e-02 5.000000000000000000e-01 2.536001187120477396e-01
2.721000000000000155e-02 5.000000000000000000e-01 2.536130731104199176e-01
2.724999999999999992e-02 5.000000000000000000e-01 2.536250310187436185e-01
2.728999999999999829e-02 5.000000000000000000e-01 2.536379854217392094e-01
2.732000000000000053e-02 5.000000000000000000e-01 2.536499433343306631e-01
2.735999999999999890e-02 5.000000000000000000e-01 2.536628977419496667e-01
2.739000000000000115e-02 5.000000000000000000e-01 2.536738591656589881e-01
2.742999999999999952e-02 5.000000000000000000e-01 2.536878100710512896e-01
2.747000000000000136e-02 5.000000000000000000e-01 2.536997679921781934e-01
2.750000000000000014e-02 5.000000000000000000e-01 2.537117259153536253e-01
2.753999999999999851e-02 5.000000000000000000e-01 2.537236838405775852e-01
2.758000000000000035e-02 5.000000000000000000e-01 2.537366382618819749e-01
2.760999999999999913e-02 5.000000000000000000e-01 2.537485961913737431e-01
2.765000000000000097e-02 5.000000000000000000e-01 2.537615506173014346e-01
2.768999999999999934e-02 5.000000000000000000e-01 2.537735085510609556e-01
2.772000000000000158e-02 5.000000000000000000e-01 2.537854664868690047e-01
2.775999999999999995e-02 5.000000000000000000e-01 2.537974244247255817e-01
2.779999999999999832e-02 5.000000000000000000e-01 2.538103788597152466e-01
2.783000000000000057e-02 5.000000000000000000e-01 2.538223368018396320e-01
2.786999999999999894e-02 5.000000000000000000e-01 2.538342947460124899e-01
2.791000000000000078e-02 5.000000000000000000e-01 2.538462526922339313e-01
2.793999999999999956e-02 5.000000000000000000e-01 2.538592071362855140e-01
2.798000000000000140e-02 5.000000000000000000e-01 2.538711650867747083e-01
2.801999999999999977e-02 5.000000000000000000e-01 2.538831230393124305e-01
2.804999999999999855e-02 5.000000000000000000e-01 2.538950809938986808e-01
2.809000000000000039e-02 5.000000000000000000e-01 2.539070389505335146e-01
2.812999999999999876e-02 5.000000000000000000e-01 2.539189969092168209e-01
2.816000000000000100e-02 5.000000000000000000e-01 2.539299583731428056e-01
2.819999999999999937e-02 5.000000000000000000e-01 2.539429128327291285e-01
2.823000000000000162e-02 5.000000000000000000e-01 2.539528778032776324e-01
2.826999999999999999e-02 5.000000000000000000e-01 2.539668287644355482e-01
2.830999999999999836e-02 5.000000000000000000e-01 2.539787867333615501e-01
2.834000000000000061e-02 5.000000000000000000e-01 2.539907447043361910e-01
2.837999999999999898e-02 5.000000000000000000e-01 2.540027026773592489e-01
2.842000000000000082e-02 5.000000000000000000e-01 2.540146606524308903e-01
2.844999999999999959e-02 5.000000000000000000e-01 2.540266186295511153e-01
2.849000000000000143e-02 5.000000000000000000e-01 2.540385766087198682e-01
2.852999999999999980e-02 5.000000000000000000e-01 2.540505345899371492e-01
2.855999999999999858e-02 5.000000000000000000e-01 2.540614960745192219e-01
2.860000000000000042e-02 5.000000000000000000e-01 2.540734540596629176e-01
2.863999999999999879e-02 5.000000000000000000e-01 2.540854120468550303e-01
2.867000000000000104e-02 5.000000000000000000e-01 2.540973700360957821e-01
2.870999999999999941e-02 5.000000000000000000e-01 2.541093280273850619e-01
2.875000000000000125e-02 5.000000000000000000e-01 2.541202895211998602e-01
2.878000000000000003e-02 5.000000000000000000e-01 2.541322475164154993e-01
2.881999999999999840e-02 5.000000000000000000e-01 2.541442055136797218e-01
2.886000000000000024e-02 5.000000000000000000e-01 2.541561635129925278e-01
2.888999999999999901e-02 5.000000000000000000e-01 2.541661285139845683e-01
2.893000000000000085e-02 5.000000000000000000e-01 2.541780865170530368e-01
2.896999999999999922e-02 5.000000000000000000e-01 2.541910410226889128e-01
2.900000000000000147e-02 5.000000000000000000e-01 2.542020025293355578e-01
2.903999999999999984e-02 5.000000000000000000e-01 2.542139605385496104e-01
2.906999999999999862e-02 5.000000000000000000e-01 2.542249220487954320e-01
2.911000000000000046e-02 5.000000000000000000e-01 2.542368800619359548e-01
2.914999999999999883e-02 5.000000000000000000e-01 2.542488380771248946e-01
2.918000000000000108e-02 5.000000000000000000e-01 2.542597995928477794e-01
2.921999999999999945e-02 5.000000000000000000e-01 2.542717576119631895e-01
2.926000000000000129e-02 5.000000000000000000e-01 2.542827191312852508e-01
2.929000000000000006e-02 5.000000000000000000e-01 2.542946771543270756e-01
2.932999999999999843e-02 5.000000000000000000e-01 2.543046421750933539e-01
2.937000000000000027e-02 5.000000000000000000e-01 2.543156036995795066e-01
2.939999999999999905e-02 5.000000000000000000e-01 2.543285582307369119e-01
2.944000000000000089e-02 5.000000000000000000e-01 2.543405162616315107e-01
2.947999999999999926e-02 5.000000000000000000e-01 2.543514777917511016e-01
2.951000000000000151e-02 5.000000000000000000e-01 2.543614428206263933e-01
2.954999999999999988e-02 5.000000000000000000e-01 2.543743973602909381e-01
2.959000000000000172e-02 5.000000000000000000e-01 2.543863553990383664e-01
2.962000000000000050e-02 5.000000000000000000e-01 2.543973169363563658e-01
2.965999999999999887e-02 5.000000000000000000e-01 2.544082784753957660e-01
2.970000000000000070e-02 5.000000000000000000e-01 2.544192400161565670e-01
2.972999999999999948e-02 5.000000000000000000e-01 2.544311980625860170e-01
2.977000000000000132e-02 5.000000000000000000e-01 2.544421596069459945e-01
2.980999999999999969e-02 5.000000000000000000e-01 2.544531211530273174e-01
2.983999999999999847e-02 5.000000000000000000e-01 2.544650792052610133e-01
2.988000000000000031e-02 5.000000000000000000e-01 2.544760407549415127e-01
2.990999999999999909e-02 5.000000000000000000e-01 2.544870023063434683e-01
2.995000000000000093e-02 5.000000000000000000e-01 2.544989603643814657e-01
2.998999999999999930e-02 5.000000000000000000e-01 2.545099219193825979e-01
3.002000000000000154e-02 5.000000000000000000e-01 2.545188904656637829e-01
3.005999999999999991e-02 5.000000000000000000e-01 2.545318450345488426e-01
3.009999999999999828e-02 5.000000000000000000e-01 2.545428065947140661e-01
3.013000000000000053e-02 5.000000000000000000e-01 2.545547646623119720e-01
3.016999999999999890e-02 5.000000000000000000e-01 2.545647297202084935e-01
3.021000000000000074e-02 5.000000000000000000e-01 2.545766877915621729e-01
3.023999999999999952e-02 5.000000000000000000e-01 2.545876493587692635e-01
3.028000000000000136e-02 5.000000000000000000e-01 2.545986109276978104e-01
3.031999999999999973e-02 5.000000000000000000e-01 2.546085759918537694e-01
3.034999999999999851e-02 5.000000000000000000e-01 2.546205340707188292e-01
3.039000000000000035e-02 5.000000000000000000e-01 2.546304991380046179e-01
3.042999999999999872e-02 5.000000000000000000e-01 2.546424572206254511e-01
3.046000000000000096e-02 5.000000000000000000e-01 2.546534187981607245e-01
3.049999999999999933e-02 5.000000000000000000e-01 2.546633838701411467e-01
3.054000000000000117e-02 5.000000000000000000e-01 2.546753419583954736e-01
3.056999999999999995e-02 5.000000000000000000e-01 2.546853070335056701e-01
3.060999999999999832e-02 5.000000000000000000e-01 2.546972651255156594e-01
3.065000000000000016e-02 5.000000000000000000e-01 2.547072302037556302e-01
3.067999999999999894e-02 5.000000000000000000e-01 2.547191882995213930e-01
3.072000000000000078e-02 5.000000000000000000e-01 2.547301498891063054e-01
3.074999999999999956e-02 5.000000000000000000e-01 2.547411114804126187e-01
3.079000000000000140e-02 5.000000000000000000e-01 2.547520730734402217e-01
3.082999999999999977e-02 5.000000000000000000e-01 2.547620381595046002e-01
3.085999999999999854e-02 5.000000000000000000e-01 2.547739962646596301e-01
3.090000000000000038e-02 5.000000000000000000e-01 2.547839613538537273e-01
3.093999999999999875e-02 5.000000000000000000e-01 2.547939264444704643e-01
3.097000000000000100e-02 5.000000000000000000e-01 2.548058845550884022e-01
3.100999999999999937e-02 5.000000000000000000e-01 2.548168461582877575e-01
3.105000000000000121e-02 5.000000000000000000e-01 2.548278077632085692e-01
3.107999999999999999e-02 5.000000000000000000e-01 2.548377728600847991e-01
3.111999999999999836e-02 5.000000000000000000e-01 2.548487344682918709e-01
3.116000000000000020e-02 5.000000000000000000e-01 2.548596960782202325e-01
3.118999999999999898e-02 5.000000000000000000e-01 2.548706576898699949e-01
3.123000000000000081e-02 5.000000000000000000e-01 2.548806227928635537e-01
3.126999999999999919e-02 5.000000000000000000e-01 2.548915844077995763e-01
3.130000000000000143e-02 5.000000000000000000e-01 2.549015495137806342e-01
3.133999999999999980e-02 5.000000000000000000e-01 2.549125111320029169e-01
3.137999999999999817e-02 5.000000000000000000e-01 2.549234727519466559e-01
3.141000000000000042e-02 5.000000000000000000e-01 2.549324413513627263e-01
3.144999999999999879e-02 5.000000000000000000e-01 2.549453959969981143e-01
3.148999999999999716e-02 5.000000000000000000e-01 2.549543645992310426e-01
3.151999999999999941e-02 5.000000000000000000e-01 2.549653262257472464e-01
3.155999999999999778e-02 5.000000000000000000e-01 2.549762878539847955e-01
3.159000000000000002e-02 5.000000000000000000e-01 2.549862529720581805e-01
3.162999999999999839e-02 5.000000000000000000e-01 2.549982111156241515e-01
3.166999999999999676e-02 5.000000000000000000e-01 2.550081762368273108e-01
3.169999999999999901e-02 5.000000000000000000e-01 2.550191378717939217e-01
3.173999999999999738e-02 5.000000000000000000e-01 2.550291029959845801e-01
3.178000000000000269e-02 5.000000000000000000e-01 2.550390681215979338e-01
3.180999999999999800e-02 5.000000000000000000e-01 2.550500297614156642e-01
3.185000000000000331e-02 5.000000000000000000e-01 2.550609914029548508e-01
3.189000000000000168e-02 5.000000000000000000e-01 2.550709565331206186e-01
3.191999999999999699e-02 5.000000000000000000e-01 2.550809216647089706e-01
3.196000000000000230e-02 5.000000000000000000e-01 2.550918833110992767e-01
3.200000000000000067e-02 5.000000000000000000e-01 2.551018484456751834e-01
3.203000000000000291e-02 5.000000000000000000e-01 2.551128100953518052e-01
3.207000000000000128e-02 5.000000000000000000e-01 2.551227752329152110e-01
3.210999999999999965e-02 5.000000000000000000e-01 2.551337368858780930e-01
3.214000000000000190e-02 5.000000000000000000e-01 2.551437020264289979e-01
3.218000000000000027e-02 5.000000000000000000e-01 2.551536671684025981e-01
3.221999999999999864e-02 5.000000000000000000e-01 2.551626357973951764e-01
